OPOR,lyield,lLFP,lfleetutil,lfueleff,lpOntime,lmisbagg,ltotaldelay,lcomplaint,lhetero,lavglandfee,lsparsity,lMKTshare,ltdomt_cost,lrevpaxenplaned,lempfte,year,quarter,carriercode,occasion
0.1145831,-1.9492824,-0.15593733,-1.1745099,4.3290114,-0.13316277,2.6672282,7.8845763,4.5108595,-0.44792864,6.0525413,-1.4583879,-4.0930176,18.342974,14.73169,9.9097185,2019,4,16,64
0.067140259,-1.2520049,-0.44528115,-1.3424112,3.6196597,-0.34768105,3.8082168,9.929594,3.2958369,-0.66691768,4.5972981,-2.4924614,-5.0671372,17.455982,14.439513,9.3604832,2004,1,17,1
-0.10486472,-1.4108499,-0.31212625,-1.3214382,3.6025949,-0.30456346,3.6141558,9.7556257,2.9957323,-0.68292791,4.5903401,-2.488061,-5.1406126,17.458063,14.498284,9.3722038,2004,2,17,2
-0.74696803,-1.5671202,-0.63247037,-1.148329,3.5673542,-0.26383525,3.4111476,9.6860151,1.7917595,-0.93359917,4.6007309,-1.9212855,-5.4852681,17.603977,14.302254,9.4699316,2004,3,17,3
-0.92615718,-1.9034067,-0.49994633,-1.2786942,3.6966689,-0.25571087,2.3960755,9.1372318,2.1972246,-1.6869591,4.6846457,-1.4877672,-5.3674364,17.448618,14.060044,9.3208971,2005,1,17,5
-0.44870955,-2.0746129,-0.28828886,-1.1825393,3.8857033,-0.25215325,2.3551776,9.0395517,2.9444389,-1.0376378,4.7633381,-1.3915304,-5.0477061,17.597336,14.264403,9.1886063,2005,2,17,6
-0.46486217,-2.0956006,-0.28615251,-1.1833768,3.8392363,-0.26764482,2.4765384,9.0112791,3.4657359,-0.90543938,4.7765937,-1.3709232,-5.0578423,17.750013,14.184111,9.1415262,2005,3,17,7
-0.47307342,-1.9185067,-0.36581191,-1.2892417,4.2506752,-0.19924431,2.064328,8.3136072,2.8332133,-0.83132637,4.8915644,-1.3659682,-5.4606853,17.084003,13.83314,8.924922,2005,4,17,8
-0.050776172,-2.480252,-0.1722336,-0.76536369,4.3344641,-0.34812334,2.5168898,9.2122383,2.4849067,-2.2543199,6.2172523,-2.0763869,-3.0997229,18.893362,15.278733,10.204037,2006,1,18,9
0.076712184,-2.3257792,-0.19556256,-0.76505661,4.3485742,-0.24886884,2.1961129,8.9993725,1.6094379,-2.0611911,6.1060872,-2.0735402,-3.1453328,19.072458,15.322135,10.264757,2006,2,18,10
0.054583732,-2.3309879,-0.21774574,-0.80699378,4.3210254,-0.28992772,2.597491,9.2456112,3.1354942,-1.6803513,6.1160769,-2.0703063,-3.1235948,19.171778,15.376073,10.271493,2006,3,18,11
0.095942304,-2.2817433,-0.22711669,-0.83799946,4.3108907,-0.376737,2.6347623,9.5270472,2.8903718,-1.4659536,6.0768642,-2.086751,-3.0962441,19.049114,15.407634,10.264269,2006,4,18,12
-0.021800725,-2.3556731,-0.23888975,-0.81718254,4.3089714,-0.45583805,2.8384936,9.7441988,4.0943446,-1.4368504,6.1327553,-2.1186879,-3.0486777,19.065561,15.435358,10.259657,2007,1,18,13
0.10226258,-2.289809,-0.19225068,-0.78055286,4.2849054,-0.37207523,2.7047112,9.6099215,3.2580965,-1.4104584,6.1331482,-2.1165791,-3.0426576,19.23378,15.530924,10.270177,2007,2,18,14
0.10021201,-2.2645235,-0.19769542,-0.79753834,4.2691202,-0.30278742,2.9590683,9.440896,3.8286414,-1.3372971,5.9566674,-2.1213686,-3.0425496,19.332504,15.524825,10.270454,2007,3,18,15
0.037923954,-2.2168386,-0.26708722,-0.8121655,4.2753034,-0.30191231,2.3542283,9.4480181,3.5263605,-1.2470106,5.9208431,-2.1859646,-3.0789278,19.391064,15.458045,10.311017,2007,4,18,16
0.022056187,-2.1708589,-0.24617779,-0.77005929,4.2766604,-0.33239213,2.3711779,9.563529,3.6375861,-1.1976131,6.087163,-2.2566595,-2.9997458,19.546833,15.519732,10.353193,2008,1,18,17
0.010684959,-2.1185389,-0.21615596,-0.8047241,4.236249,-0.30466095,2.260721,9.4793749,3.6109178,-1.1652427,6.0817814,-2.2960331,-3.0909221,19.726746,15.506288,10.366246,2008,2,18,18
0.015554533,-2.0812023,-0.17595829,-0.88529527,4.2018018,-0.36701557,2.4440846,9.6195984,4.6249728,-1.1345859,6.0918903,-2.3010495,-3.0789595,19.793901,15.495022,10.343773,2008,3,18,19
0.043388717,-2.0645583,-0.23712672,-0.95490247,4.1775208,-0.26225126,2.2438962,9.2890587,3.8066626,-1.0970315,6.0767407,-2.3515668,-3.1186228,19.448431,15.369031,10.346056,2008,4,18,20
0.086921759,-2.09161,-0.27356434,-0.91171491,4.160584,-0.24341591,2.024193,9.2570333,3.8066626,-1.1193339,6.2192016,-2.4039097,-3.082983,19.183298,15.374573,10.360311,2009,1,18,21
0.078890853,-2.1942832,-0.21857435,-0.93658286,4.1846871,-0.30537733,1.9823799,9.4770794,4.0253515,-1.1100134,6.2436457,-2.3575077,-3.0781126,19.239758,15.483507,10.383101,2009,2,18,22
0.068984918,-2.1602328,-0.17078981,-0.90794116,4.120224,-0.23961037,2.1162555,9.2605581,3.9120231,-1.0558274,6.3092532,-2.342721,-3.097358,19.319229,15.482151,10.38838,2009,3,18,23
0.065312013,-2.159703,-0.2186632,-0.95053476,4.1304169,-0.23369683,1.9974177,9.1866627,3.6375861,-1.0362388,6.2717252,-2.4170737,-3.0802639,19.240614,15.399013,10.389088,2009,4,18,24
0.018173726,-2.1244471,-0.26082632,-0.87766707,4.128274,-0.33398446,2.2060742,9.5464554,4.2904596,-1.0534039,6.2684188,-2.4612188,-3.0407898,19.354786,15.390767,10.416611,2010,1,18,25
0.09137895,-2.1257465,-0.18713623,-0.86883533,4.1063571,-0.1842439,1.8961195,9.0249739,4.4659081,-1.020757,6.2687998,-2.4525785,-3.086118,19.446236,15.487115,10.425461,2010,2,18,26
0.10392421,-2.141278,-0.16350441,-0.86074746,4.0796165,-0.26200604,1.9782391,9.3790703,4.3438053,-0.99803388,6.3182192,-2.4488251,-3.0625696,19.492838,15.544704,10.418525,2010,3,18,27
0.030110093,-2.1400633,-0.19336675,-0.93183637,4.1198244,-0.34074062,1.9487633,9.6056204,4.2046928,-0.98080802,6.254178,-2.490248,-3.0415788,19.484882,15.49401,10.428719,2010,4,18,28
0.000147906,-2.0629961,-0.19876014,-0.92083865,4.0983667,-0.39382407,1.9530276,9.7286577,4.0775375,-0.98318535,6.2281065,-2.5127301,-2.9890051,19.681385,15.481265,10.447293,2011,1,18,29
0.03896378,-2.0199606,-0.19807492,-0.86721432,4.1038504,-0.31944165,1.8687205,9.6081095,4.3307333,-1.0252377,6.2227254,-2.5101361,-3.018589,19.901255,15.569501,10.481055,2011,2,18,30
0.042617507,-2.0734601,-0.16237523,-0.86393249,4.0819497,-0.34437522,1.9444805,9.6997175,4.3944492,-1.0367645,6.2515039,-2.5111275,-2.9817345,19.933083,15.611061,10.486234,2011,3,18,31
0.042829365,-2.0314982,-0.18610097,-0.89375526,4.1027083,-0.19538797,1.7900914,9.16712,4.2046928,-0.98710406,6.2155433,-2.537765,-2.9429479,19.849812,15.582128,10.500785,2011,4,18,32
0.035280086,-1.9932071,-0.18158929,-0.87622541,4.2588902,-0.20029862,1.6845454,9.2073355,4.0430512,-0.96954608,6.2627935,-2.5446038,-2.8830659,19.719635,15.593095,10.527553,2012,1,18,33
0.075622462,-1.9874126,-0.15521601,-0.86167336,4.2584071,-0.19395205,1.6770965,9.2167196,3.9512436,-0.99460208,6.2796731,-2.559505,-2.9258604,19.76244,15.659634,10.545841,2012,2,18,34
0.042170893,-2.0592101,-0.16331869,-0.82329047,4.2495556,-0.2587893,1.7934248,9.5186338,4.2904596,-1.0049044,6.2617326,-2.5786865,-2.9256551,19.816225,15.697364,10.536859,2012,3,18,35
0.022903034,-2.0168993,-0.1856128,-0.90150678,4.2615685,-0.28349382,1.7351891,9.5577526,3.871201,-0.99433804,6.2392902,-2.5909159,-2.9241657,19.739889,15.620975,10.530254,2012,4,18,36
0.008257441,-1.990387,-0.16828255,-0.85914338,4.2562542,-0.31126246,1.7457155,9.6478205,3.7612002,-0.96327257,6.3041487,-2.5776262,-2.8756049,19.785208,15.646912,10.546552,2013,1,18,37
0.03144674,-2.0334918,-0.16154845,-0.83642483,4.2506666,-0.30279934,1.3887913,9.6755199,3.7841897,-0.99243993,6.3025489,-2.5807035,-2.918519,19.789074,15.704518,10.569007,2013,2,18,38
0.10786914,-2.0133781,-0.15818411,-0.75681597,4.2433848,-0.3196722,1.7884206,9.7503948,4.2046928,-0.97134686,6.3223262,-2.5779095,-2.9052973,19.848289,15.723952,10.57006,2013,3,18,39
0.044109281,-1.9611232,-0.20431766,-0.88748389,4.2499366,-0.24827997,1.658228,9.4909983,3.6375861,-0.92921346,6.3119736,-2.5956576,-2.9109168,19.787453,15.649002,10.569649,2013,4,18,40
-0.038382098,-1.9737961,-0.17803004,-0.91995788,4.2355909,-0.40791902,1.9685099,9.9113073,4.8520303,-0.92138892,6.3404841,-2.5999422,-2.7643762,19.756758,15.62241,10.594958,2014,1,18,41
0.068558529,-1.9473726,-0.15208389,-0.84529668,4.2342672,-0.25775859,1.6937791,9.5751228,4.6634393,-0.90797442,6.3531179,-2.5900805,-2.5634389,19.826405,15.730068,10.616879,2014,2,18,42
0.075521603,-1.9719967,-0.13840118,-0.86014998,4.2177448,-0.27556178,1.8261609,9.6429663,4.5217886,-0.7973631,6.3531299,-2.5991747,-2.8000474,19.847263,15.753355,10.605347,2014,3,18,43
0.084494494,-1.9591265,-0.17833219,-0.89498127,4.2258601,-0.20242113,1.6714734,9.3401394,3.8501475,-0.75232303,6.3627768,-2.6048284,-2.7668846,19.702394,15.709678,10.619863,2014,4,18,44
0.11103598,-1.9326468,-0.16168107,-0.88131422,4.2103863,-0.38553649,1.7474592,9.9263735,4.4543471,-0.69551247,6.4085655,-2.6340888,-2.7498827,19.438654,15.71274,10.636624,2015,1,18,45
0.15645902,-1.9405497,-0.15044071,-0.8488512,4.2338219,-0.21126968,1.6658182,9.4562626,4.1431346,-0.70384198,6.3606081,-2.6250803,-2.8876464,19.539762,15.794516,10.684119,2015,2,18,46
0.15874913,-1.9468691,-0.16059223,-0.83790302,4.1930332,-0.26524574,1.6714734,9.6848335,4.5217886,-0.69683075,6.4424257,-2.6463625,-2.9265985,19.436716,15.804266,10.704434,2015,3,18,47
0.18097611,-1.9844615,-0.17277521,-0.89069605,4.2421947,-0.25092191,1.6620303,9.6062937,4.1108737,-0.68359399,6.4140477,-2.6399252,-2.8542807,19.312225,15.810662,10.724302,2015,4,18,48
0.18391334,-1.9911469,-0.16932856,-0.84538251,4.2378435,-0.3347308,1.6620303,9.8792458,4.2341065,-0.65986305,6.4016581,-2.653002,-2.7800655,18.971634,15.820117,10.73846,2016,1,18,49
0.18598062,-2.0210471,-0.15590835,-0.82468909,4.2438622,-0.24833833,1.5581446,9.6597586,4.3694477,-0.62591118,6.3951077,-2.6614268,-2.8341198,19.222542,15.88859,10.764583,2016,2,18,50
0.16089126,-2.0372603,-0.14668091,-0.84124672,4.2205896,-0.31528565,1.5912739,9.8772974,4.4659081,-0.63154221,6.4069872,-2.6859021,-2.8457596,19.278633,15.896432,10.793845,2016,3,18,51
0.16478144,-2.0140951,-0.15881003,-0.88867915,4.2361121,-0.25585362,1.4770488,9.6753941,3.9702919,-0.60059887,6.2881207,-2.6803842,-2.818783,19.286064,15.876623,10.813901,2016,4,18,52
0.066674523,-2.0444822,-0.16819793,-0.86830497,4.2365508,-0.32923329,1.5871923,9.928278,4.3174882,-0.57014507,6.3942022,-2.7089081,-2.7624674,19.381807,15.879769,10.832655,2017,1,18,53
0.16909829,-1.9821745,-0.15615422,-0.85661644,4.2333808,-0.40454501,1.6074358,10.138599,4.89784,-0.55786228,6.3770757,-2.6869559,-2.8277798,19.395809,15.943632,10.864541,2017,2,18,54
0.1106139,-2.0416031,-0.16435325,-0.88764817,4.2172565,-0.39836127,1.6351057,10.13313,5.1059456,-0.5404644,6.2700353,-2.6777339,-2.8713322,19.443108,15.904009,10.875572,2017,3,18,55
0.094198503,-1.9993789,-0.17544365,-0.92267686,4.241066,-0.22344866,1.5518087,9.5890503,4.4067192,-0.49540341,6.2204943,-2.6743968,-2.8375444,19.517508,15.902859,10.883335,2017,4,18,56
0.040936772,-2.0426989,-0.18158235,-0.90865737,4.24755,-0.38677746,1.6677068,10.077693,4.6913481,-0.48980623,6.2867246,-2.6924396,-2.8380418,19.637398,15.898393,10.893456,2018,1,18,57
0.075539589,-2.023448,-0.16915262,-0.85507703,4.2539749,-0.34511206,1.6034198,10.035656,4.4998097,-0.48702076,6.2745824,-2.680006,-2.8789186,19.808273,16.002726,10.912449,2018,2,18,58
0.01048781,-2.0082326,-0.14864157,-0.86538208,4.1883211,-0.35267046,1.7101879,10.047544,4.8903489,-0.4857302,6.2911558,-2.6794736,-2.9352858,19.825275,15.978782,10.918936,2018,3,18,59
0.11230846,-1.9566678,-0.17491002,-0.89242196,4.2412534,-0.28974131,1.6714734,9.8432598,4.4543471,-0.46887368,6.2425065,-2.6396394,-2.8790066,19.762678,15.936049,10.92098,2018,4,18,60
0.043711498,-2.0232246,-0.17992114,-0.86950648,4.2491837,-0.34054273,2.7682042,9.9523249,4.2484951,-0.46500307,6.314261,-2.6523602,-2.8410604,19.657188,15.898815,10.936477,2019,1,18,61
0.13422199,-1.9682156,-0.13640676,-0.84899437,4.2409406,-0.30465728,2.839663,9.8830805,4.59512,-0.46230778,6.2997899,-2.6364393,-2.894598,19.758345,15.980751,10.955445,2019,2,18,62
0.098974861,-2.0095701,-0.14817224,-0.87163627,4.2213554,-0.31251609,2.8986704,9.9126949,5.0106354,-0.470213,6.3238893,-2.6071541,-2.9340143,19.713005,15.944778,10.957956,2019,3,18,63
0.11958329,-1.971929,-0.18724068,-0.8856948,4.2711344,-0.27584338,2.7160184,9.8001251,6.1654177,-0.47095975,6.3212929,-2.6050339,-2.8753295,19.715784,15.950969,10.95994,2019,4,18,64
0.089151874,-1.6678748,-0.30715534,-1.3166436,3.787245,-0.27434751,3.4242628,9.7716694,3.9512436,-0.31482846,-1.151731,-2.9131429,-4.4355555,18.341637,14.95276,9.1749201,2006,1,19,9
0.040634528,-1.7212671,-0.21343569,-1.3571953,3.8637671,-0.3055478,3.3105431,9.8823662,3.9120231,-0.33258209,-3.9821801,-2.9040453,-4.457953,18.479637,15.042217,9.1756458,2006,2,19,10
0.036732946,-1.6523029,-0.26230326,-1.2050149,3.7451124,-0.33933023,3.5504792,10.04975,3.9120231,-0.3428168,-6.1305742,-3.0133443,-4.4868031,18.530901,15.056664,9.2245388,2006,3,19,11
0.011676316,-1.7405444,-0.2080819,-1.229067,3.8208048,-0.28999797,3.4843123,9.8789902,3.583519,-0.34448043,4.6517963,-3.0343235,-4.5059414,18.380919,15.082298,9.1781273,2007,2,19,14
0.016190065,-1.7379818,-0.23671661,-1.2146063,3.9956403,-0.25954154,3.4515736,9.708992,3.3672957,-0.34221965,4.7929525,-3.0493586,-4.5830221,18.261473,15.006488,9.1696224,2007,3,19,15
-0.031703897,-1.6286855,-0.30422273,-1.2204797,3.9732904,-0.32264411,3.2499869,9.8518257,3.0445225,-0.35160416,4.6608009,-3.0134308,-4.6408677,18.29504,14.900848,9.160099,2007,4,19,16
-0.042425718,-1.5733556,-0.31336734,-1.2814291,3.8769426,-0.36926353,3.3961849,9.8895912,3.5263605,-0.34865108,4.6171741,-3.0216169,-4.7086334,18.329493,14.793368,9.0911064,2008,1,19,17
-0.006184071,-1.5755975,-0.25303957,-1.2115824,3.8521109,-0.32260421,3.1822119,9.8155298,3.0445225,-0.34363464,4.511209,-3.0368178,-4.6507525,18.566601,14.897635,9.0757799,2008,2,19,18
-0.03469979,-1.5846916,-0.24865979,-1.2307132,3.84462,-0.29141137,3.0582376,9.6904802,2.7080503,-0.33533147,4.5413256,-3.0355992,-4.6425543,18.534204,14.873068,9.1013069,2008,3,19,19
0.07102564,-1.6959951,-0.25600216,-1.3210679,3.7489202,-0.27838212,2.9709272,9.5987272,2.5649493,-0.33723897,4.6304226,-2.9750969,-4.6450944,17.995546,14.806089,9.07932,2008,4,19,20
0.008533514,-1.7570283,-0.31142384,-1.2849481,3.7753515,-0.26106372,2.6727684,9.5096302,1.7917595,-0.33104011,4.4760637,-2.9618909,-4.6581788,17.596882,14.727965,9.0556726,2009,1,19,21
0.043407746,-1.8579358,-0.22591601,-1.2509147,3.8371227,-0.23905046,2.6390574,9.4910736,3.0445225,-0.33235726,4.9521098,-2.9449008,-4.6189518,17.725786,14.872719,9.0264177,2009,2,19,22
0.023927458,-1.8039476,-0.24451877,-0.95543629,3.8549223,-0.20506077,2.4973292,9.3653765,2.9444389,-0.33598217,4.8273811,-2.9357185,-4.6523046,17.856825,14.880443,8.9813042,2009,3,19,23
0.0066264,-1.6814488,-0.28414875,-1.292341,4.1946163,-0.23385894,2.6137395,9.4371576,2.3025851,-0.33848923,4.6664066,-2.9665473,-4.6813126,17.49394,14.806291,8.9489756,2009,4,19,24
0.028602047,-1.6787653,-0.28813502,-1.3069934,3.8373773,-0.21818344,2.6311691,9.1987734,2.1972246,-0.3447535,4.8408709,-2.9507484,-4.7513504,17.79768,14.646078,8.8444805,2010,1,19,25
0.097766399,-1.7364358,-0.2099089,-1.2502134,3.8757725,-0.17304841,2.2710943,8.8368101,2.3025851,-0.40742198,5.1584768,-2.7790525,-4.8286319,17.82859,14.670119,8.751791,2010,2,19,26
0.051500298,-1.8114994,-0.21021871,-0.93833202,3.89258,-0.17170633,2.4221444,8.7702837,2.6390574,-0.44731668,1.3947674,-2.7131076,-4.8734884,17.788816,14.627879,8.7324657,2010,3,19,27
0.034705225,-1.6418816,-0.26691139,-1.1572347,4.0740585,-0.1915569,2.7033727,8.8308353,2.7080503,-0.4399184,4.7037163,-2.6298516,-4.8700333,17.977661,14.507482,8.6980133,2011,1,19,29
-0.028164113,-1.7289284,-0.19638146,-1.2099081,4.1116433,-0.18461508,2.7285063,8.8267345,3.1780539,-0.43102854,4.6563883,-2.6106725,-4.9158287,18.032217,14.599474,8.6559114,2011,3,19,31
-0.040339291,-1.6946027,-0.16460253,-1.2008359,4.0169334,-0.13754261,2.6713862,8.3979588,1.6094379,-0.52944213,4.7732239,-2.5744388,-4.9939141,17.96533,14.484098,8.5598698,2012,2,19,34
0.10114389,-2.1841614,-0.1588539,-1.218501,7.0503087,-0.20473324,2.686486,8.7083092,2.0794415,-0.64104354,4.873322,-2.6342223,-5.057632,14.934895,14.461578,8.5297146,2012,3,19,35
0.1170544,-2.169466,-0.19183475,-1.237533,7.1214843,-0.21387112,2.5478814,8.7183361,2.3978953,-0.69509619,4.7663512,-2.5687478,-5.0079274,14.888536,14.414808,8.4398804,2013,1,19,37
0.099434651,-2.2025766,-0.176935,-1.1582395,7.1596742,-0.31122911,2.2793164,9.1577835,1.9459101,-0.70293838,4.7200494,-2.5088396,-5.0092664,14.871134,14.498464,8.5107727,2013,2,19,38
0.079559177,-2.4013643,-0.19622298,-1.1637834,7.5044246,-0.26537269,2.5408142,9.0859098,3.0910425,-0.6784147,4.3732982,-2.3308108,-4.7818222,14.831823,14.775735,8.5471401,2013,3,19,39
0.10343498,-2.1976857,-0.18565306,-1.2056134,7.3690343,-0.23274663,2.4256873,8.9140882,1.9459101,-0.75641608,4.3849421,-2.4289601,-4.932096,14.718563,14.534555,8.5837297,2013,4,19,40
-0.028569346,-1.9789454,-0.33753103,-1.2447788,4.0005469,-0.26335227,2.4353662,10.270212,4.934474,-0.19100764,5.8749003,-2.2438562,-2.4575744,19.357813,16.194523,11.65247,2004,1,20,1
0.042570058,-2.0081403,-0.23875625,-1.2465026,3.9920726,-0.24147491,2.4790564,10.217239,4.8598123,-0.19239503,5.829946,-2.2376432,-2.4853942,19.439543,16.331903,11.655622,2004,2,20,2
0.016377648,-2.0543771,-0.23015259,-1.2451392,3.9968328,-0.20965916,2.5641799,10.104508,4.8283138,-0.19388954,5.8482056,-2.2288072,-2.4744802,19.607063,16.360018,11.647693,2004,3,20,3
-0.11679276,-2.0578148,-0.27927092,-1.2667984,3.9908907,-0.22551772,2.6803365,10.142229,4.59512,-0.19303232,5.7470808,-2.2623346,-2.4896784,19.673813,16.290625,11.642962,2004,4,20,4
-0.10821401,-2.0675225,-0.26989052,-1.2323158,4.0098338,-0.28493103,2.7536607,10.319893,5.0172796,-0.19386479,5.8480153,-2.3081834,-2.4538436,19.675095,16.266951,11.654477,2005,1,20,5
-0.041974306,-2.0244479,-0.21247944,-1.2258819,4.0168848,-0.21768202,2.4824035,10.126071,4.8675346,-0.19466856,5.8041711,-2.2987828,-2.486577,19.858944,16.385792,11.638421,2005,2,20,6
-0.086032845,-2.0464566,-0.19917358,-1.2407805,4.0155969,-0.35003263,2.698,10.50723,5.1179938,-0.19437476,5.8472686,-2.2738431,-2.5036542,19.985847,16.36689,11.54919,2005,3,20,7
-0.070057586,-2.0312457,-0.23477496,-1.2597916,4.0207376,-0.30576184,2.7725887,10.245835,4.4188404,-0.19941971,5.8261657,-2.282191,-2.5693653,19.936224,16.20853,11.477879,2005,4,20,8
0.028745221,-2.0065973,-0.21613961,-1.222895,4.0371981,-0.2452957,2.6188545,10.010187,4.7095304,-0.19557501,5.9229102,-2.2961061,-2.52439,19.812397,16.185287,11.436142,2006,1,20,9
0.13544092,-1.937495,-0.15752265,-1.1774269,4.0306363,-0.21157648,2.3580198,9.9290581,4.7535901,-0.19678369,5.8750644,-2.2860539,-2.53128,19.989887,16.320751,11.416503,2006,2,20,10
0.10882742,-1.9647651,-0.17444602,-1.1746039,4.0215855,-0.26666605,2.6939514,10.16923,4.8520303,-0.19729652,5.9041905,-2.2653718,-2.5202415,20.058924,16.318871,11.425416,2006,3,20,11
0.049452778,-2.0177989,-0.21558569,-1.1976147,4.0231586,-0.38727915,2.7911651,10.48615,4.8598123,-0.19948511,5.3134823,-2.2737699,-2.5288026,19.894657,16.269983,11.404873,2006,4,20,12
0.080722347,-1.9799955,-0.21602842,-1.203493,4.0486174,-0.41980845,2.8769488,10.494297,4.9698133,-0.19139299,5.8319378,-2.2676218,-2.5112612,19.781301,16.206852,11.378628,2007,1,20,13
0.13345724,-1.9752403,-0.15672657,-1.2101486,4.0393658,-0.34562647,2.5930133,10.362746,5.3375382,-0.1901257,5.8488731,-2.2514267,-2.5567646,19.965433,16.308836,11.375982,2007,2,20,14
0.1189303,-1.9685103,-0.15209964,-1.2218058,4.0169401,-0.33065879,2.7166796,10.278218,5.6276212,-0.18850984,5.8348708,-2.2489667,-2.5975854,19.962196,16.277634,11.382668,2007,3,20,15
0.047815174,-2.001904,-0.1974082,-1.2254168,4.0228987,-0.35410056,2.6383429,10.278012,4.9272537,-0.19350749,5.6559401,-2.2489476,-2.6262581,20.009497,16.191463,11.393646,2007,4,20,16
-0.012978503,-2.0155375,-0.18561201,-1.1842467,4.0622287,-0.36348137,2.6567569,10.239532,4.9126549,-0.18956022,5.7848477,-2.2473395,-2.5693393,20.188644,16.148907,11.390317,2008,1,20,17
0.094401032,-1.9409612,-0.14821836,-1.1590362,4.0643497,-0.29973972,2.338917,10.105734,4.7449322,-0.20227344,5.9306102,-2.2248135,-2.6284153,20.200975,16.218365,11.385047,2008,2,20,18
-0.039465372,-1.8961585,-0.13885799,-1.2054206,4.0765862,-0.16990329,2.0819385,9.5178986,4.4773369,-0.20820579,5.961493,-2.2092562,-2.6611102,20.623699,16.150005,11.359704,2008,3,20,19
-0.084734686,-1.9790156,-0.17389208,-1.2599705,4.0988188,-0.22047664,2.2202899,9.5948544,4.4188404,-0.21950163,6.0756111,-2.2056968,-2.6911707,20.293001,15.964261,11.332207,2008,4,20,20
-0.006899508,-2.1143396,-0.18822725,-1.2280595,4.1218863,-0.21970464,2.1126347,9.5416565,4.9052749,-0.21493046,6.2138648,-2.1966729,-2.6263714,18.915825,15.909856,11.331068,2009,1,20,21
0.051304124,-2.1613829,-0.14736307,-1.2125733,4.0334568,-0.22004576,1.9501867,9.6331215,4.6821313,-0.2103809,6.1692457,-2.2070918,-2.6701415,19.448679,16.006186,11.278557,2009,2,20,22
0.072757035,-2.295624,-0.13709611,-1.1857469,4.0459847,-0.24879646,2.1029139,9.7561474,4.919981,-0.21102719,5.9184108,-2.2477419,-2.6483722,19.674894,16.029598,11.230775,2009,3,20,23
0.090898462,-2.0960524,-0.19336285,-1.307394,4.071517,-0.24733867,2.1552446,9.5925369,4.7706847,-0.21386877,6.2237988,-2.2390063,-2.7629678,19.586054,15.814174,11.27819,2009,4,20,24
0.1373924,-1.537052,-0.35317522,-1.3430781,3.7547879,-0.22657789,3.6828613,9.9906282,2.7725887,-0.79403383,4.2582726,-2.9066381,-4.6024389,17.70401,14.874902,9.7830696,2004,1,23,1
0.13149107,-1.5929705,-0.29970077,-1.3391304,3.7666209,-0.15878621,3.2339613,9.6823416,2.5649493,-0.7277258,4.1983352,-2.8937342,-4.6347914,17.75754,14.964492,9.8370275,2004,2,23,2
0.12308241,-1.6366395,-0.26954159,-1.2711298,3.7779462,-0.1452273,3.1842844,9.7229843,2.9957323,-0.74704778,4.2617784,-2.9818959,-4.4674234,18.088791,15.141802,9.888526,2004,3,23,3
0.11270081,-1.5582922,-0.31584686,-1.2826374,3.7759833,-0.23343572,3.4836986,10.15148,2.3978953,-0.74513716,4.3583684,-2.9875648,-4.4092059,18.218225,15.099518,9.9393854,2004,4,23,4
0.10122483,-1.5822517,-0.310168,-1.2767694,3.7783809,-0.23256072,3.6704609,10.159486,2.5649493,-0.67213792,4.4000893,-2.9310839,-4.3302703,18.215107,15.128904,9.9946527,2005,1,23,5
0.11612241,-1.6225394,-0.28770307,-1.2320017,3.8180625,-0.1471613,3.3061538,9.7853231,2.8332133,-0.62838066,4.4055634,-2.8696187,-4.2922449,18.475538,15.237928,10.034866,2005,2,23,6
0.11056451,-1.6211894,-0.26746801,-1.2328973,3.804111,-0.15916482,3.2902658,9.8736467,3.2958369,-0.61128461,4.4092288,-2.8221326,-4.2371368,18.703506,15.287817,10.077483,2005,3,23,7
0.10309649,-1.5767523,-0.27988741,-1.244114,3.7785854,-0.23772596,3.3499041,10.231028,2.3978953,-0.56248885,4.4379778,-2.8840134,-4.1690645,18.767334,15.282531,10.101765,2005,4,23,8
0.093958355,-1.6121973,-0.2457689,-1.2564479,3.7845595,-0.28641275,3.4925604,10.384462,3.6888795,-0.50055635,4.5643096,-2.9273436,-4.0638242,18.655066,15.312468,10.102298,2006,1,23,9
0.10016056,-1.6625111,-0.2050886,-1.2496834,3.8127174,-0.21200125,3.1271989,10.1734,3.3672957,-0.49388814,4.5831833,-2.9434242,-4.0411534,18.861879,15.423313,10.086725,2006,2,23,10
0.096027285,-1.6606507,-0.21724603,-1.4148748,3.8207471,-0.23755351,3.4359207,10.30558,3.4339871,-0.50329632,4.5416675,-2.9270325,-4.002327,18.915129,15.44906,10.124349,2006,3,23,11
0.072729096,-1.6654476,-0.25350517,-1.2282661,3.8271434,-0.32540587,3.5782273,10.566047,3.4657359,-0.45838252,4.5796313,-2.9257491,-3.9561412,18.799919,15.407638,10.174392,2006,4,23,12
0.076412484,-1.6903744,-0.26762065,-1.2012593,3.9316275,-0.36074337,3.7853253,10.678215,3.8286414,-0.42642727,4.6182542,-2.9334257,-3.8921833,18.701305,15.437203,10.235198,2007,1,23,13
0.09093713,-1.7566586,-0.22394711,-1.0843153,4.0130091,-0.2270261,3.3803141,10.316987,3.6888795,-0.4145278,4.5843325,-3.0070417,-3.8493569,18.911549,15.55407,10.281376,2007,2,23,14
